timestamp,temperature,wind_100m,solar_radiation,cloud_cover
2023-01-30 16:00:00,9.9,12.8,150.0,49
2023-01-30 17:00:00,9.1,12.5,65.0,47
2023-01-30 18:00:00,6.9,11.3,9.0,6
2023-01-30 19:00:00,5.7,7.3,0.0,40
2023-01-30 20:00:00,4.8,3.1,0.0,70
2023-01-30 21:00:00,4.3,2.3,0.0,88
2023-01-30 22:00:00,3.5,3.2,0.0,66
2023-01-30 23:00:00,3.5,3.2,0.0,91
2023-01-31 00:00:00,3.9,3.6,0.0,34
2023-01-31 01:00:00,4.4,6.2,0.0,19
2023-01-31 02:00:00,4.0,7.4,0.0,16
2023-01-31 03:00:00,4.2,6.2,0.0,1
2023-01-31 04:00:00,3.5,8.1,0.0,5
2023-01-31 05:00:00,3.0,6.9,0.0,43
2023-01-31 06:00:00,3.2,8.0,0.0,36
2023-01-31 07:00:00,3.0,11.4,0.0,88
2023-01-31 08:00:00,3.1,12.6,1.0,91
2023-01-31 09:00:00,6.1,11.9,17.0,99
2023-01-31 10:00:00,8.2,10.4,36.0,97
2023-01-31 11:00:00,9.1,11.6,75.0,100
2023-01-31 12:00:00,9.6,21.0,98.0,100
2023-01-31 13:00:00,9.7,22.5,83.0,100
2023-01-31 14:00:00,9.7,22.0,43.0,100
2023-01-31 15:00:00,9.2,23.4,145.0,100
2023-01-31 16:00:00,8.3,21.7,2.0,100
2023-01-31 17:00:00,7.8,18.7,0.0,100
2023-01-31 18:00:00,7.3,15.2,0.0,100
2023-01-31 19:00:00,6.8,18.0,0.0,100
2023-01-31 20:00:00,6.2,18.5,0.0,76
2023-01-31 21:00:00,5.4,20.1,0.0,60
2023-01-31 22:00:00,5.4,24.2,0.0,38
2023-01-31 23:00:00,4.6,22.0,0.0,24
2023-02-01 00:00:00,4.6,19.8,0.0,9
2023-02-01 01:00:00,4.9,22.5,0.0,27
2023-02-01 02:00:00,4.2,20.8,0.0,30
2023-02-01 03:00:00,4.7,23.9,0.0,17
2023-02-01 04:00:00,4.8,27.1,0.0,45
2023-02-01 05:00:00,4.6,28.4,0.0,28
2023-02-01 06:00:00,4.1,30.4,0.0,64
2023-02-01 07:00:00,4.1,29.4,0.0,26
2023-02-01 08:00:00,4.4,29.6,2.0,7
2023-02-01 09:00:00,6.1,24.9,63.0,17
2023-02-01 10:00:00,7.4,21.2,211.0,3
2023-02-01 11:00:00,8.5,19.3,357.0,1
2023-02-01 12:00:00,9.2,18.3,444.0,0
2023-02-01 13:00:00,9.9,16.9,491.0,0
2023-02-01 14:00:00,10.4,18.7,475.0,0
2023-02-01 15:00:00,10.3,20.5,397.0,0
2023-02-01 16:00:00,10.1,17.4,271.0,0
2023-02-01 17:00:00,9.0,15.6,120.0,0
2023-02-01 18:00:00,6.3,13.5,13.0,0
2023-02-01 19:00:00,5.8,11.2,0.0,0
2023-02-01 20:00:00,4.8,11.2,0.0,0
2023-02-01 21:00:00,4.3,11.8,0.0,0
2023-02-01 22:00:00,3.7,10.3,0.0,60
2023-02-01 23:00:00,3.5,6.8,0.0,67
2023-02-02 00:00:00,7.3,5.7,0.0,84
2023-02-02 01:00:00,7.7,5.2,0.0,78
2023-02-02 02:00:00,7.4,5.7,0.0,1
2023-02-02 03:00:00,6.6,5.2,0.0,0
2023-02-02 04:00:00,7.8,3.8,0.0,0
2023-02-02 05:00:00,7.9,6.9,0.0,0
2023-02-02 06:00:00,7.8,9.0,0.0,8
2023-02-02 07:00:00,7.6,7.2,0.0,0
2023-02-02 08:00:00,7.3,6.9,3.0,0
2023-02-02 09:00:00,7.1,5.5,80.0,0
2023-02-02 10:00:00,8.9,4.4,227.0,0
2023-02-02 11:00:00,10.3,8.7,362.0,0
2023-02-02 12:00:00,11.5,12.5,453.0,0
2023-02-02 13:00:00,12.6,15.0,487.0,2
2023-02-02 14:00:00,13.7,23.4,455.0,4
2023-02-02 15:00:00,13.8,22.1,362.0,10
2023-02-02 16:00:00,13.5,23.9,246.0,20
2023-02-02 17:00:00,12.2,25.2,86.0,35
2023-02-02 18:00:00,10.3,24.6,10.0,11
2023-02-02 19:00:00,9.0,21.7,0.0,7
2023-02-02 20:00:00,8.9,23.1,0.0,0
2023-02-02 21:00:00,7.5,19.9,0.0,0
2023-02-02 22:00:00,6.8,18.6,0.0,1
2023-02-02 23:00:00,6.7,15.8,0.0,0
2023-02-03 00:00:00,9.8,8.3,0.0,0
2023-02-03 01:00:00,9.4,4.7,0.0,0
2023-02-03 02:00:00,7.8,5.7,0.0,0
2023-02-03 03:00:00,7.2,3.1,0.0,0
2023-02-03 04:00:00,5.7,7.9,0.0,0
2023-02-03 05:00:00,4.8,12.2,0.0,0
2023-02-03 06:00:00,4.2,15.0,0.0,73
2023-02-03 07:00:00,4.8,17.3,0.0,100
2023-02-03 08:00:00,5.2,18.7,2.0,100
2023-02-03 09:00:00,8.8,16.7,33.0,81
2023-02-03 10:00:00,11.2,9.4,149.0,100
2023-02-03 11:00:00,12.5,10.0,270.0,100
2023-02-03 12:00:00,10.2,29.4,99.0,100
2023-02-03 13:00:00,10.4,29.6,201.0,100
2023-02-03 14:00:00,9.9,28.2,120.0,36
2023-02-03 15:00:00,10.1,22.9,347.0,8
2023-02-03 16:00:00,10.1,21.1,247.0,2
2023-02-03 17:00:00,9.2,18.2,127.0,0
2023-02-03 18:00:00,6.6,16.7,15.0,0
2023-02-03 19:00:00,5.2,15.8,0.0,0
2023-02-03 20:00:00,5.0,14.4,0.0,0
2023-02-03 21:00:00,3.8,14.7,0.0,0
2023-02-03 22:00:00,2.8,13.0,0.0,0
2023-02-03 23:00:00,2.2,7.9,0.0,0
2023-02-04 00:00:00,1.5,3.4,0.0,2
2023-02-04 01:00:00,3.0,6.8,0.0,2
2023-02-04 02:00:00,5.1,4.2,0.0,14
2023-02-04 03:00:00,6.8,4.7,0.0,45
2023-02-04 04:00:00,7.0,2.9,0.0,98
2023-02-04 05:00:00,7.2,3.1,0.0,100
2023-02-04 06:00:00,5.7,6.2,0.0,98
2023-02-04 07:00:00,7.2,6.3,0.0,100
2023-02-04 08:00:00,6.9,5.4,0.0,100
2023-02-04 09:00:00,7.7,6.4,36.0,100
2023-02-04 10:00:00,8.3,5.8,114.0,100
2023-02-04 11:00:00,9.5,7.9,144.0,100
2023-02-04 12:00:00,10.6,14.4,167.0,100
2023-02-04 13:00:00,11.1,15.8,42.0,100
2023-02-04 14:00:00,12.0,20.0,2.0,100
2023-02-04 15:00:00,9.6,15.2,9.0,87
2023-02-04 16:00:00,10.2,9.0,79.0,56
2023-02-04 17:00:00,10.2,10.4,57.0,53
2023-02-04 18:00:00,7.6,12.4,11.0,92
2023-02-04 19:00:00,6.8,13.3,0.0,35
2023-02-04 20:00:00,5.9,13.7,0.0,37
2023-02-04 21:00:00,5.6,19.3,0.0,100
2023-02-04 22:00:00,6.8,23.7,0.0,85
2023-02-04 23:00:00,5.8,25.3,0.0,100
2023-02-05 00:00:00,5.8,15.5,0.0,100
2023-02-05 01:00:00,6.6,18.9,0.0,99
2023-02-05 02:00:00,6.3,14.1,0.0,100
2023-02-05 03:00:00,5.9,20.7,0.0,100
2023-02-05 04:00:00,5.5,28.9,0.0,100
2023-02-05 05:00:00,4.8,37.0,0.0,100
2023-02-05 06:00:00,4.1,43.0,0.0,100
2023-02-05 07:00:00,3.5,46.2,0.0,100
2023-02-05 08:00:00,3.4,42.9,0.0,100
2023-02-05 09:00:00,2.9,38.9,0.0,100
2023-02-05 10:00:00,2.0,31.8,4.0,100
2023-02-05 11:00:00,2.0,30.6,0.0,100
2023-02-05 12:00:00,2.3,38.3,0.0,100
2023-02-05 13:00:00,2.7,36.4,0.0,100
2023-02-05 14:00:00,2.2,27.7,0.0,100
2023-02-05 15:00:00,1.9,22.6,17.0,100
2023-02-05 16:00:00,1.7,26.4,0.0,100
2023-02-05 17:00:00,2.5,24.5,2.0,100
2023-02-05 18:00:00,2.3,27.8,0.0,100
2023-02-05 19:00:00,2.4,25.7,0.0,100
2023-02-05 20:00:00,2.3,28.5,0.0,90
2023-02-05 21:00:00,2.3,29.7,0.0,72
2023-02-05 22:00:00,1.6,26.1,0.0,64
2023-02-05 23:00:00,0.1,23.1,0.0,51
2023-02-06 00:00:00,-0.2,22.0,0.0,84
2023-02-06 01:00:00,0.1,21.7,0.0,77
2023-02-06 02:00:00,2.2,23.6,0.0,65
2023-02-06 03:00:00,2.0,20.3,0.0,57
2023-02-06 04:00:00,1.5,20.6,0.0,57
2023-02-06 05:00:00,1.6,21.6,0.0,98
2023-02-06 06:00:00,1.4,25.4,0.0,100
2023-02-06 07:00:00,1.5,28.3,0.0,100
2023-02-06 08:00:00,1.1,25.6,1.0,100
2023-02-06 09:00:00,2.2,22.4,26.0,100
2023-02-06 10:00:00,2.6,18.4,51.0,100
2023-02-06 11:00:00,3.3,26.6,107.0,81
2023-02-06 12:00:00,4.4,29.1,247.0,37
2023-02-06 13:00:00,4.6,30.6,350.0,48
2023-02-06 14:00:00,4.8,29.9,286.0,79
2023-02-06 15:00:00,5.2,33.2,217.0,42
2023-02-06 16:00:00,4.2,23.5,212.0,92
2023-02-06 17:00:00,3.7,20.6,80.0,81
2023-02-06 18:00:00,2.5,20.8,11.0,99
2023-02-06 19:00:00,2.5,25.2,0.0,51
2023-02-06 20:00:00,2.2,24.9,0.0,70
2023-02-06 21:00:00,2.1,26.0,0.0,82
2023-02-06 22:00:00,2.3,24.8,0.0,94
2023-02-06 23:00:00,2.0,24.5,0.0,77
2023-02-07 00:00:00,1.9,22.8,0.0,41
2023-02-07 01:00:00,1.7,22.6,0.0,43
2023-02-07 02:00:00,2.4,28.3,0.0,87
2023-02-07 03:00:00,2.0,26.3,0.0,57
2023-02-07 04:00:00,1.9,22.9,0.0,77
2023-02-07 05:00:00,1.6,25.9,0.0,92
2023-02-07 06:00:00,1.9,31.3,0.0,98
2023-02-07 07:00:00,1.8,29.6,0.0,99
2023-02-07 08:00:00,1.8,17.9,1.0,100
2023-02-07 09:00:00,3.2,10.1,8.0,100
2023-02-07 10:00:00,4.1,18.2,32.0,100
2023-02-07 11:00:00,4.2,21.9,59.0,100
2023-02-07 12:00:00,4.5,24.6,60.0,100
2023-02-07 13:00:00,4.8,26.3,108.0,100
2023-02-07 14:00:00,4.8,24.7,148.0,77
2023-02-07 15:00:00,4.2,27.3,94.0,68
2023-02-07 16:00:00,3.8,25.5,157.0,51
2023-02-07 17:00:00,3.0,18.3,94.0,13
2023-02-07 18:00:00,1.8,22.0,16.0,80
2023-02-07 19:00:00,1.4,23.8,0.0,35
2023-02-07 20:00:00,0.9,26.1,0.0,42
2023-02-07 21:00:00,0.9,26.4,0.0,17
2023-02-07 22:00:00,0.8,25.0,0.0,8
2023-02-07 23:00:00,0.4,23.1,0.0,5
2023-02-08 00:00:00,-0.6,17.2,0.0,29
2023-02-08 01:00:00,-0.9,14.1,0.0,13
2023-02-08 02:00:00,-1.4,13.4,0.0,32
2023-02-08 03:00:00,-0.3,18.1,0.0,3
2023-02-08 04:00:00,-0.3,22.6,0.0,7
2023-02-08 05:00:00,-0.1,23.3,0.0,7
2023-02-08 06:00:00,-0.3,23.7,0.0,12
2023-02-08 07:00:00,-0.2,24.3,0.0,11
2023-02-08 08:00:00,0.1,21.9,4.0,9
2023-02-08 09:00:00,2.3,22.4,74.0,15
2023-02-08 10:00:00,3.7,25.1,218.0,27
2023-02-08 11:00:00,4.9,28.9,317.0,24
2023-02-08 12:00:00,5.5,28.2,377.0,44
2023-02-08 13:00:00,5.6,23.5,393.0,54
2023-02-08 14:00:00,4.9,29.7,385.0,36
2023-02-08 15:00:00,5.4,26.7,362.0,10
2023-02-08 16:00:00,4.8,26.5,267.0,21
2023-02-08 17:00:00,3.9,24.7,119.0,25
2023-02-08 18:00:00,2.5,25.0,17.0,14
2023-02-08 19:00:00,2.0,27.5,0.0,15
2023-02-08 20:00:00,1.7,23.5,0.0,16
2023-02-08 21:00:00,1.4,23.8,0.0,26
2023-02-08 22:00:00,1.5,27.9,0.0,68
2023-02-08 23:00:00,1.9,28.4,0.0,76
2023-02-09 00:00:00,1.5,24.2,0.0,21
2023-02-09 01:00:00,1.6,26.4,0.0,80
2023-02-09 02:00:00,0.2,20.4,0.0,100
2023-02-09 03:00:00,0.9,19.2,0.0,75
2023-02-09 04:00:00,1.0,21.4,0.0,76
2023-02-09 05:00:00,1.5,25.2,0.0,77
2023-02-09 06:00:00,2.0,24.8,0.0,100
2023-02-09 07:00:00,2.3,25.8,0.0,99
2023-02-09 08:00:00,3.0,25.4,2.0,100
2023-02-09 09:00:00,4.2,18.2,18.0,100
2023-02-09 10:00:00,5.2,21.9,85.0,100
2023-02-09 11:00:00,6.4,29.1,150.0,100
2023-02-09 12:00:00,6.9,27.2,165.0,100
2023-02-09 13:00:00,6.9,29.1,185.0,100
2023-02-09 14:00:00,7.4,27.6,195.0,100
2023-02-09 15:00:00,7.2,27.7,53.0,100
2023-02-09 16:00:00,7.1,29.0,99.0,44
2023-02-09 17:00:00,6.4,34.0,62.0,39
2023-02-09 18:00:00,5.6,31.0,10.0,57
2023-02-09 19:00:00,4.5,28.3,0.0,44
2023-02-09 20:00:00,3.9,23.2,0.0,39
2023-02-09 21:00:00,3.5,18.0,0.0,54
2023-02-09 22:00:00,4.1,16.9,0.0,80
2023-02-09 23:00:00,4.2,16.7,0.0,99
2023-02-10 00:00:00,4.4,17.1,0.0,99
2023-02-10 01:00:00,4.5,19.0,0.0,91
2023-02-10 02:00:00,3.5,21.4,0.0,43
2023-02-10 03:00:00,4.1,22.8,0.0,38
2023-02-10 04:00:00,4.0,24.1,0.0,71
2023-02-10 05:00:00,3.6,23.8,0.0,64
2023-02-10 06:00:00,3.7,20.6,0.0,100
2023-02-10 07:00:00,3.7,18.2,0.0,93
2023-02-10 08:00:00,4.1,17.1,1.0,98
2023-02-10 09:00:00,5.6,15.8,20.0,100
2023-02-10 10:00:00,6.3,24.4,22.0,99
2023-02-10 11:00:00,7.3,27.4,87.0,97
2023-02-10 12:00:00,7.8,28.9,131.0,99
2023-02-10 13:00:00,8.1,28.9,101.0,99
2023-02-10 14:00:00,6.9,24.5,52.0,100
2023-02-10 15:00:00,7.2,25.6,29.0,99
2023-02-10 16:00:00,7.3,25.3,3.0,100
2023-02-10 17:00:00,6.7,20.8,0.0,100
2023-02-10 18:00:00,6.1,19.7,0.0,100
2023-02-10 19:00:00,5.4,19.8,0.0,65
2023-02-10 20:00:00,5.4,19.2,0.0,100
2023-02-10 21:00:00,5.1,15.5,0.0,48
2023-02-10 22:00:00,3.9,15.5,0.0,46
2023-02-10 23:00:00,3.2,15.5,0.0,52
2023-02-11 00:00:00,2.4,17.2,0.0,32
2023-02-11 01:00:00,2.3,17.9,0.0,18
2023-02-11 02:00:00,2.5,17.8,0.0,15
2023-02-11 03:00:00,2.8,16.5,0.0,22
2023-02-11 04:00:00,2.2,14.4,0.0,11
2023-02-11 05:00:00,2.4,12.4,0.0,12
2023-02-11 06:00:00,2.5,12.2,0.0,2
2023-02-11 07:00:00,1.6,13.9,0.0,8
2023-02-11 08:00:00,2.2,15.8,6.0,11
2023-02-11 09:00:00,5.7,14.2,92.0,11
2023-02-11 10:00:00,6.7,24.1,226.0,47
2023-02-11 11:00:00,7.7,26.0,259.0,41
2023-02-11 12:00:00,8.6,24.0,354.0,32
2023-02-11 13:00:00,8.9,22.2,446.0,14
2023-02-11 14:00:00,7.9,24.3,453.0,19
2023-02-11 15:00:00,8.1,22.7,211.0,37
2023-02-11 16:00:00,7.7,21.3,212.0,25
2023-02-11 17:00:00,6.9,18.8,118.0,10
2023-02-11 18:00:00,5.0,15.9,23.0,4
2023-02-11 19:00:00,3.5,11.9,0.0,1
2023-02-11 20:00:00,2.5,10.5,0.0,0
2023-02-11 21:00:00,1.6,7.6,0.0,0
2023-02-11 22:00:00,0.8,6.6,0.0,0
2023-02-11 23:00:00,0.1,7.1,0.0,0
2023-02-12 00:00:00,-0.3,6.3,0.0,0
2023-02-12 01:00:00,-0.6,5.2,0.0,0
2023-02-12 02:00:00,-0.9,4.4,0.0,0
2023-02-12 03:00:00,0.4,4.8,0.0,0
2023-02-12 04:00:00,-0.1,4.3,0.0,0
2023-02-12 05:00:00,-0.6,3.2,0.0,0
2023-02-12 06:00:00,-0.9,2.5,0.0,0
2023-02-12 07:00:00,-1.2,1.8,0.0,0
2023-02-12 08:00:00,-0.2,1.1,8.0,0
2023-02-12 09:00:00,3.5,0.8,101.0,0
2023-02-12 10:00:00,6.8,0.4,253.0,0
2023-02-12 11:00:00,8.1,4.5,407.0,0
2023-02-12 12:00:00,9.2,7.4,502.0,2
2023-02-12 13:00:00,9.9,10.9,540.0,17
2023-02-12 14:00:00,10.9,10.7,505.0,19
2023-02-12 15:00:00,11.1,10.2,401.0,40
2023-02-12 16:00:00,10.8,5.5,299.0,0
2023-02-12 17:00:00,10.2,9.3,151.0,0
2023-02-12 18:00:00,7.7,20.5,25.0,0
2023-02-12 19:00:00,5.9,17.0,0.0,8
2023-02-12 20:00:00,4.4,14.4,0.0,23
2023-02-12 21:00:00,3.5,13.8,0.0,4
2023-02-12 22:00:00,3.5,17.0,0.0,5
2023-02-12 23:00:00,3.8,17.9,0.0,89
2023-02-13 00:00:00,3.4,16.6,0.0,5
2023-02-13 01:00:00,3.2,16.0,0.0,29
2023-02-13 02:00:00,4.0,15.8,0.0,63
2023-02-13 03:00:00,4.8,14.6,0.0,26
2023-02-13 04:00:00,3.6,15.8,0.0,64
2023-02-13 05:00:00,4.2,16.7,0.0,42
2023-02-13 06:00:00,4.2,18.5,0.0,35
2023-02-13 07:00:00,4.3,19.5,0.0,79
2023-02-13 08:00:00,5.8,20.7,3.0,95
2023-02-13 09:00:00,7.2,19.4,37.0,18
2023-02-13 10:00:00,8.1,22.5,100.0,82
2023-02-13 11:00:00,9.1,29.3,197.0,45
2023-02-13 12:00:00,9.6,28.2,318.0,29
2023-02-13 13:00:00,9.9,24.2,355.0,28
2023-02-13 14:00:00,9.8,22.6,396.0,10
2023-02-13 15:00:00,9.6,23.0,391.0,5
2023-02-13 16:00:00,8.9,23.1,299.0,0
2023-02-13 17:00:00,7.9,20.8,155.0,0
2023-02-13 18:00:00,5.8,17.6,28.0,1
2023-02-13 19:00:00,4.2,14.5,0.0,0
2023-02-13 20:00:00,3.3,13.7,0.0,1
2023-02-13 21:00:00,2.9,13.7,0.0,4
2023-02-13 22:00:00,2.6,15.1,0.0,1
2023-02-13 23:00:00,3.5,14.7,0.0,0
2023-02-14 00:00:00,4.1,13.2,0.0,1
2023-02-14 01:00:00,5.2,10.4,0.0,2
2023-02-14 02:00:00,3.5,14.4,0.0,0
2023-02-14 03:00:00,2.8,16.3,0.0,1
2023-02-14 04:00:00,2.5,17.9,0.0,11
2023-02-14 05:00:00,2.0,17.5,0.0,19
2023-02-14 06:00:00,2.5,15.4,0.0,32
2023-02-14 07:00:00,3.0,13.8,0.0,17
2023-02-14 08:00:00,3.2,12.6,9.0,17
2023-02-14 09:00:00,6.8,10.5,108.0,0
2023-02-14 10:00:00,8.6,6.0,265.0,25
2023-02-14 11:00:00,9.9,8.9,400.0,30
2023-02-14 12:00:00,11.1,11.6,484.0,25
2023-02-14 13:00:00,11.6,13.5,476.0,25
2023-02-14 14:00:00,12.6,12.3,445.0,3
2023-02-14 15:00:00,12.6,12.1,439.0,0
2023-02-14 16:00:00,12.2,11.4,314.0,0
2023-02-14 17:00:00,11.2,12.3,159.0,0
2023-02-14 18:00:00,7.8,10.5,30.0,0
2023-02-14 19:00:00,6.3,7.5,0.0,0
2023-02-14 20:00:00,4.8,5.1,0.0,0
2023-02-14 21:00:00,3.6,5.8,0.0,3
2023-02-14 22:00:00,2.8,6.6,0.0,0
2023-02-14 23:00:00,2.5,9.0,0.0,0
2023-02-15 00:00:00,2.2,10.8,0.0,3
2023-02-15 01:00:00,2.0,11.2,0.0,1
2023-02-15 02:00:00,1.8,12.0,0.0,1
2023-02-15 03:00:00,3.7,13.9,0.0,3
2023-02-15 04:00:00,3.6,15.1,0.0,2
2023-02-15 05:00:00,3.7,15.3,0.0,79
2023-02-15 06:00:00,4.4,15.3,0.0,74
2023-02-15 07:00:00,4.5,13.1,0.0,67
2023-02-15 08:00:00,5.6,11.5,4.0,4
2023-02-15 09:00:00,8.2,8.0,76.0,10
2023-02-15 10:00:00,9.9,12.3,236.0,59
2023-02-15 11:00:00,10.9,20.7,334.0,55
2023-02-15 12:00:00,11.2,19.3,125.0,96
2023-02-15 13:00:00,11.6,17.5,104.0,61
2023-02-15 14:00:00,9.7,18.1,99.0,35
2023-02-15 15:00:00,9.9,17.4,28.0,73
2023-02-15 16:00:00,10.2,16.5,42.0,70
2023-02-15 17:00:00,10.0,16.7,17.0,62
2023-02-15 18:00:00,8.7,13.0,9.0,13
2023-02-15 19:00:00,6.4,10.1,0.0,20
2023-02-15 20:00:00,5.2,9.0,0.0,7
2023-02-15 21:00:00,4.3,7.8,0.0,15
2023-02-15 22:00:00,3.3,6.9,0.0,3
2023-02-15 23:00:00,2.8,7.6,0.0,3
2023-02-16 00:00:00,2.5,7.6,0.0,2
2023-02-16 01:00:00,2.5,7.1,0.0,2
2023-02-16 02:00:00,2.5,6.6,0.0,2
2023-02-16 03:00:00,3.2,6.6,0.0,0
2023-02-16 04:00:00,2.6,5.4,0.0,0
2023-02-16 05:00:00,2.3,5.2,0.0,0
2023-02-16 06:00:00,2.2,5.9,0.0,0
2023-02-16 07:00:00,2.0,4.7,0.0,0
2023-02-16 08:00:00,3.5,4.0,10.0,0
2023-02-16 09:00:00,6.8,4.1,107.0,0
2023-02-16 10:00:00,8.9,3.0,266.0,0
2023-02-16 11:00:00,10.1,5.3,408.0,0
2023-02-16 12:00:00,10.9,6.4,503.0,0
2023-02-16 13:00:00,11.6,7.4,541.0,11
2023-02-16 14:00:00,12.1,14.8,518.0,3
2023-02-16 15:00:00,12.1,13.8,438.0,4
2023-02-16 16:00:00,11.9,8.9,311.0,8
2023-02-16 17:00:00,11.4,8.5,157.0,5
2023-02-16 18:00:00,9.3,8.7,30.0,1
2023-02-16 19:00:00,10.4,7.3,0.0,0
2023-02-16 20:00:00,10.2,7.3,0.0,0
2023-02-16 21:00:00,10.2,7.2,0.0,0
2023-02-16 22:00:00,10.4,6.4,0.0,0
2023-02-16 23:00:00,10.5,3.5,0.0,0
2023-02-17 00:00:00,10.5,1.8,0.0,0
2023-02-17 01:00:00,10.4,2.9,0.0,0
2023-02-17 02:00:00,9.8,3.8,0.0,0
2023-02-17 03:00:00,9.6,3.3,0.0,0
2023-02-17 04:00:00,9.3,3.2,0.0,0
2023-02-17 05:00:00,8.9,3.3,0.0,0
2023-02-17 06:00:00,8.8,4.0,0.0,0
2023-02-17 07:00:00,8.8,4.3,0.0,0
2023-02-17 08:00:00,8.2,4.7,10.0,0
2023-02-17 09:00:00,8.4,4.7,97.0,0
2023-02-17 10:00:00,9.2,4.2,253.0,0
2023-02-17 11:00:00,10.2,5.9,389.0,33
2023-02-17 12:00:00,11.4,6.9,508.0,88
2023-02-17 13:00:00,12.4,6.4,533.0,90
2023-02-17 14:00:00,13.1,8.9,493.0,39
2023-02-17 15:00:00,13.4,8.6,447.0,24
2023-02-17 16:00:00,13.6,6.5,318.0,59
2023-02-17 17:00:00,13.1,7.2,161.0,8
2023-02-17 18:00:00,10.6,10.2,31.0,28
2023-02-17 19:00:00,10.2,10.3,0.0,1
2023-02-17 20:00:00,11.9,10.5,0.0,30
2023-02-17 21:00:00,11.7,10.3,0.0,47
2023-02-17 22:00:00,11.2,9.1,0.0,25
2023-02-17 23:00:00,10.7,5.9,0.0,43
2023-02-18 00:00:00,10.2,5.6,0.0,60
2023-02-18 01:00:00,10.1,2.6,0.0,46
2023-02-18 02:00:00,9.8,2.2,0.0,87
2023-02-18 03:00:00,9.7,2.3,0.0,7
2023-02-18 04:00:00,9.6,1.9,0.0,5
2023-02-18 05:00:00,9.6,1.4,0.0,3
2023-02-18 06:00:00,9.6,2.3,0.0,1
2023-02-18 07:00:00,9.6,2.6,0.0,0
2023-02-18 08:00:00,9.6,2.7,12.0,0
2023-02-18 09:00:00,10.0,3.6,116.0,0
2023-02-18 10:00:00,11.2,2.5,273.0,0
2023-02-18 11:00:00,12.8,5.8,423.0,0
2023-02-18 12:00:00,13.9,9.7,519.0,0
2023-02-18 13:00:00,14.7,12.0,556.0,0
2023-02-18 14:00:00,15.9,12.5,534.0,0
2023-02-18 15:00:00,15.9,15.3,453.0,0
2023-02-18 16:00:00,15.9,16.5,326.0,0
2023-02-18 17:00:00,14.6,18.7,170.0,0
2023-02-18 18:00:00,11.9,19.1,35.0,0
2023-02-18 19:00:00,10.2,16.7,0.0,0
2023-02-18 20:00:00,9.9,14.1,0.0,0
2023-02-18 21:00:00,11.8,11.7,0.0,0
2023-02-18 22:00:00,11.6,10.1,0.0,2
2023-02-18 23:00:00,11.4,11.6,0.0,24
2023-02-19 00:00:00,11.4,13.0,0.0,13
2023-02-19 01:00:00,9.5,13.3,0.0,0
2023-02-19 02:00:00,9.9,13.9,0.0,0
2023-02-19 03:00:00,10.6,12.8,0.0,0
2023-02-19 04:00:00,10.5,11.4,0.0,0
2023-02-19 05:00:00,10.4,9.8,0.0,2
2023-02-19 06:00:00,10.4,9.7,0.0,3
2023-02-19 07:00:00,10.8,10.8,0.0,10
2023-02-19 08:00:00,9.2,13.0,13.0,7
2023-02-19 09:00:00,11.4,12.6,121.0,0
2023-02-19 10:00:00,12.8,10.6,279.0,0
2023-02-19 11:00:00,14.0,12.3,418.0,0
2023-02-19 12:00:00,15.2,13.8,511.0,0
2023-02-19 13:00:00,16.2,16.4,548.0,0
2023-02-19 14:00:00,16.8,18.8,526.0,0
2023-02-19 15:00:00,16.8,19.2,449.0,0
2023-02-19 16:00:00,16.3,17.4,324.0,0
2023-02-19 17:00:00,15.4,16.8,169.0,0
2023-02-19 18:00:00,13.0,15.6,35.0,0
2023-02-19 19:00:00,11.1,13.6,0.0,0
2023-02-19 20:00:00,10.1,15.0,0.0,0
2023-02-19 21:00:00,9.8,18.9,0.0,0
2023-02-19 22:00:00,9.2,19.4,0.0,0
2023-02-19 23:00:00,9.3,20.4,0.0,0
2023-02-20 00:00:00,9.0,20.3,0.0,0
2023-02-20 01:00:00,7.9,16.7,0.0,0
2023-02-20 02:00:00,9.9,12.5,0.0,0
2023-02-20 03:00:00,11.4,10.0,0.0,0
2023-02-20 04:00:00,11.0,9.0,0.0,0
2023-02-20 05:00:00,10.6,6.7,0.0,0
2023-02-20 06:00:00,9.8,5.9,0.0,0
2023-02-20 07:00:00,8.4,6.9,0.0,18
2023-02-20 08:00:00,8.9,8.0,12.0,61
2023-02-20 09:00:00,11.8,7.5,104.0,0
2023-02-20 10:00:00,14.1,8.2,280.0,0
2023-02-20 11:00:00,16.1,10.1,420.0,0
2023-02-20 12:00:00,17.3,19.6,515.0,1
2023-02-20 13:00:00,17.6,20.2,555.0,1
2023-02-20 14:00:00,18.6,18.0,533.0,0
2023-02-20 15:00:00,18.1,19.8,451.0,2
2023-02-20 16:00:00,17.6,17.6,325.0,0
2023-02-20 17:00:00,16.5,15.9,170.0,0
2023-02-20 18:00:00,13.4,17.1,37.0,0
2023-02-20 19:00:00,11.7,20.4,0.0,0
2023-02-20 20:00:00,10.7,23.4,0.0,0
2023-02-20 21:00:00,10.1,23.2,0.0,0
2023-02-20 22:00:00,9.4,21.9,0.0,0
2023-02-20 23:00:00,8.6,20.8,0.0,0
2023-02-21 00:00:00,7.6,16.9,0.0,0
2023-02-21 01:00:00,6.6,12.0,0.0,0
2023-02-21 02:00:00,5.9,6.8,0.0,0
2023-02-21 03:00:00,7.2,6.1,0.0,0
